country,year,item,r,n,survey,cc_rank,mean_r
Colombia,2008,party_act_female2,2,171.4654753644321,"amb_combo, lb2008",306,1.5
Colombia,2008,party_act_female4,1,615,amb_combo,306,2.5
Colombia,2008,party_act_female4,2,101,amb_combo,306,2.5
Colombia,2008,party_act_female4,3,15,amb_combo,306,2.5
Colombia,2008,party_act_female4,4,6,amb_combo,306,2.5
Colombia,2008,party_worg_act_female4,1,615,amb_combo,306,2.5
Colombia,2008,party_worg_act_female4,2,101,amb_combo,306,2.5
Colombia,2008,party_worg_act_female4,3,15,amb_combo,306,2.5
Colombia,2008,party_worg_act_female4,4,6,amb_combo,306,2.5
Colombia,2008,prof_act_female2,1,676,amb_combo,306,1.5
Colombia,2008,prof_act_female2,2,67,amb_combo,306,1.5
Colombia,2008,prof_act_female4,1,676,amb_combo,306,2.5
Colombia,2008,prof_act_female4,2,34,amb_combo,306,2.5
Colombia,2008,prof_act_female4,3,24,amb_combo,306,2.5
Colombia,2008,prof_act_female4,4,9,amb_combo,306,2.5
Colombia,2008,prof_worg_act_female4,1,676,amb_combo,306,2.5
Colombia,2008,prof_worg_act_female4,2,34,amb_combo,306,2.5
Colombia,2008,prof_worg_act_female4,3,24,amb_combo,306,2.5
Colombia,2008,prof_worg_act_female4,4,9,amb_combo,306,2.5
Colombia,2008,union_act_female2,1,1308.9345439587123,"amb_combo, lb2008",306,1.5
Colombia,2008,union_act_female2,2,49.015025852669865,"amb_combo, lb2008",306,1.5
Colombia,2008,union_act_female4,1,719,amb_combo,306,2.5
Colombia,2008,union_act_female4,2,11,amb_combo,306,2.5
Colombia,2008,union_act_female4,3,5,amb_combo,306,2.5
Colombia,2008,union_act_female4,4,1,amb_combo,306,2.5
Colombia,2008,union_worg_act_female4,1,719,amb_combo,306,2.5
Colombia,2008,union_worg_act_female4,2,11,amb_combo,306,2.5
Colombia,2008,union_worg_act_female4,3,5,amb_combo,306,2.5
Colombia,2008,union_worg_act_female4,4,1,amb_combo,306,2.5
Colombia,2008,womens_org_act_female4,1,649,amb_combo,306,2.5
Colombia,2008,womens_org_act_female4,2,37,amb_combo,306,2.5
Colombia,2008,womens_org_act_female4,3,39,amb_combo,306,2.5
Colombia,2008,womens_org_act_female4,4,14,amb_combo,306,2.5
Colombia,2009,party_act_female2,1,649,amb_colombia2009,306,1.5
Colombia,2009,party_act_female2,2,103,amb_colombia2009,306,1.5
Colombia,2009,party_act_female4,1,649,amb_colombia2009,306,2.5
Colombia,2009,party_act_female4,2,79,amb_colombia2009,306,2.5
Colombia,2009,party_act_female4,3,17,amb_colombia2009,306,2.5
Colombia,2009,party_act_female4,4,7,amb_colombia2009,306,2.5
Colombia,2009,party_worg_act_female4,1,649,amb_colombia2009,306,2.5
Colombia,2009,party_worg_act_female4,2,79,amb_colombia2009,306,2.5
Colombia,2009,party_worg_act_female4,3,17,amb_colombia2009,306,2.5
Colombia,2009,party_worg_act_female4,4,7,amb_colombia2009,306,2.5
Colombia,2009,prof_act_female2,1,672,amb_colombia2009,306,1.5
Colombia,2009,prof_act_female2,2,81,amb_colombia2009,306,1.5
Colombia,2009,prof_act_female4,1,672,amb_colombia2009,306,2.5
Colombia,2009,prof_act_female4,2,41,amb_colombia2009,306,2.5
Colombia,2009,prof_act_female4,3,37,amb_colombia2009,306,2.5
Colombia,2009,prof_act_female4,4,3,amb_colombia2009,306,2.5
Colombia,2009,prof_worg_act_female4,1,672,amb_colombia2009,306,2.5
Colombia,2009,prof_worg_act_female4,2,41,amb_colombia2009,306,2.5
Colombia,2009,prof_worg_act_female4,3,37,amb_colombia2009,306,2.5
Colombia,2009,prof_worg_act_female4,4,3,amb_colombia2009,306,2.5
Colombia,2009,union_act_female2,1,732,amb_colombia2009,306,1.5
Colombia,2009,union_act_female2,2,19,amb_colombia2009,306,1.5
Colombia,2009,union_act_female4,1,732,amb_colombia2009,306,2.5
Colombia,2009,union_act_female4,2,13,amb_colombia2009,306,2.5
Colombia,2009,union_act_female4,3,5,amb_colombia2009,306,2.5
Colombia,2009,union_act_female4,4,1,amb_colombia2009,306,2.5
Colombia,2009,union_worg_act_female4,1,732,amb_colombia2009,306,2.5
Colombia,2009,union_worg_act_female4,2,13,amb_colombia2009,306,2.5
Colombia,2009,union_worg_act_female4,3,5,amb_colombia2009,306,2.5
Colombia,2009,union_worg_act_female4,4,1,amb_colombia2009,306,2.5
Colombia,2009,womens_org_act_female4,1,610,amb_colombia2009,306,2.5
Colombia,2009,womens_org_act_female4,2,57,amb_colombia2009,306,2.5
Colombia,2009,womens_org_act_female4,3,58,amb_colombia2009,306,2.5
Colombia,2009,womens_org_act_female4,4,28,amb_colombia2009,306,2.5
Colombia,2010,party_act_female2,1,607,amb_combo,306,1.5
Colombia,2010,party_act_female2,2,148,amb_combo,306,1.5
Colombia,2010,party_act_female4,1,607,amb_combo,306,2.5
Colombia,2010,party_act_female4,2,116,amb_combo,306,2.5
Colombia,2010,party_act_female4,3,27,amb_combo,306,2.5
Colombia,2010,party_act_female4,4,5,amb_combo,306,2.5
Colombia,2010,party_worg_act_female4,1,607,amb_combo,306,2.5
Colombia,2010,party_worg_act_female4,2,116,amb_combo,306,2.5
Colombia,2010,party_worg_act_female4,3,27,amb_combo,306,2.5
Colombia,2010,party_worg_act_female4,4,5,amb_combo,306,2.5
Colombia,2010,prof_act_female2,1,684,amb_combo,306,1.5
Colombia,2010,prof_act_female2,2,71,amb_combo,306,1.5
Colombia,2010,prof_act_female4,1,684,amb_combo,306,2.5
Colombia,2010,prof_act_female4,2,32,amb_combo,306,2.5
Colombia,2010,prof_act_female4,3,29,amb_combo,306,2.5
Colombia,2010,prof_act_female4,4,10,amb_combo,306,2.5
Colombia,2010,prof_worg_act_female4,1,684,amb_combo,306,2.5
Colombia,2010,prof_worg_act_female4,2,32,amb_combo,306,2.5
Colombia,2010,prof_worg_act_female4,3,29,amb_combo,306,2.5
Colombia,2010,prof_worg_act_female4,4,10,amb_combo,306,2.5
Colombia,2010,womens_org_act_female4,1,627,amb_combo,306,2.5
Colombia,2010,womens_org_act_female4,2,44,amb_combo,306,2.5
Colombia,2010,womens_org_act_female4,3,60,amb_combo,306,2.5
Colombia,2010,womens_org_act_female4,4,23,amb_combo,306,2.5
Colombia,2011,party_act_female2,1,648,amb_colombia2011,306,1.5
Colombia,2011,party_act_female2,2,110,amb_colombia2011,306,1.5
Colombia,2011,party_act_female4,1,648,amb_colombia2011,306,2.5
Colombia,2011,party_act_female4,2,77,amb_colombia2011,306,2.5
Colombia,2011,party_act_female4,3,27,amb_colombia2011,306,2.5
Colombia,2011,party_act_female4,4,6,amb_colombia2011,306,2.5
Colombia,2011,party_worg_act_female4,1,648,amb_colombia2011,306,2.5
Colombia,2011,party_worg_act_female4,2,77,amb_colombia2011,306,2.5
Colombia,2011,party_worg_act_female4,3,27,amb_colombia2011,306,2.5
Colombia,2011,party_worg_act_female4,4,6,amb_colombia2011,306,2.5
Colombia,2011,prof_act_female2,1,717,amb_colombia2011,306,1.5
Colombia,2011,prof_act_female2,2,42,amb_colombia2011,306,1.5
Colombia,2011,prof_act_female4,1,717,amb_colombia2011,306,2.5
Colombia,2011,prof_act_female4,2,23,amb_colombia2011,306,2.5
Colombia,2011,prof_act_female4,3,14,amb_colombia2011,306,2.5
Colombia,2011,prof_act_female4,4,5,amb_colombia2011,306,2.5
Colombia,2011,prof_worg_act_female4,1,717,amb_colombia2011,306,2.5
Colombia,2011,prof_worg_act_female4,2,23,amb_colombia2011,306,2.5
Colombia,2011,prof_worg_act_female4,3,14,amb_colombia2011,306,2.5
Colombia,2011,prof_worg_act_female4,4,5,amb_colombia2011,306,2.5
Colombia,2011,womens_org_act_female4,1,686,amb_colombia2011,306,2.5
Colombia,2011,womens_org_act_female4,2,27,amb_colombia2011,306,2.5
Colombia,2011,womens_org_act_female4,3,30,amb_colombia2011,306,2.5
Colombia,2011,womens_org_act_female4,4,14,amb_colombia2011,306,2.5
Colombia,2012,party_act_female2,1,645,amb_combo,306,1.5
Colombia,2012,party_act_female2,2,111,amb_combo,306,1.5
Colombia,2012,party_act_female4,1,645,amb_combo,306,2.5
Colombia,2012,party_act_female4,2,94,amb_combo,306,2.5
Colombia,2012,party_act_female4,3,14,amb_combo,306,2.5
Colombia,2012,party_act_female4,4,3,amb_combo,306,2.5
Colombia,2012,party_worg_act_female4,1,645,amb_combo,306,2.5
Colombia,2012,party_worg_act_female4,2,94,amb_combo,306,2.5
Colombia,2012,party_worg_act_female4,3,14,amb_combo,306,2.5
Colombia,2012,party_worg_act_female4,4,3,amb_combo,306,2.5
Colombia,2012,prof_act_female2,1,697,amb_combo,306,1.5
Colombia,2012,prof_act_female2,2,57,amb_combo,306,1.5
Colombia,2012,prof_act_female4,1,697,amb_combo,306,2.5
Colombia,2012,prof_act_female4,2,27,amb_combo,306,2.5
Colombia,2012,prof_act_female4,3,23,amb_combo,306,2.5
Colombia,2012,prof_act_female4,4,7,amb_combo,306,2.5
Colombia,2012,prof_worg_act_female4,1,697,amb_combo,306,2.5
Colombia,2012,prof_worg_act_female4,2,27,amb_combo,306,2.5
Colombia,2012,prof_worg_act_female4,3,23,amb_combo,306,2.5
Colombia,2012,prof_worg_act_female4,4,7,amb_combo,306,2.5
Colombia,2012,womens_org_act_female4,1,671,amb_combo,306,2.5
Colombia,2012,womens_org_act_female4,2,30,amb_combo,306,2.5
Colombia,2012,womens_org_act_female4,3,26,amb_combo,306,2.5
Colombia,2012,womens_org_act_female4,4,27,amb_combo,306,2.5
Colombia,2013,party_act_female2,1,512.9451172043291,lb2013,306,1.5
Colombia,2013,party_act_female2,2,112.17586040979138,lb2013,306,1.5
Colombia,2013,party_act_female4a,1,512.9451172043291,lb2013,306,2.5
Colombia,2013,party_act_female4a,2,69.71110537414769,lb2013,306,2.5
Colombia,2013,party_act_female4a,3,32.7661795006964,lb2013,306,2.5
Colombia,2013,party_act_female4a,4,9.6985755349473,lb2013,306,2.5
Colombia,2014,party_act_female2,1,589,amb_combo,306,1.5
Colombia,2014,party_act_female2,2,156,amb_combo,306,1.5
Colombia,2014,party_act_female4,1,589,amb_combo,306,2.5
Colombia,2014,party_act_female4,2,131,amb_combo,306,2.5
Colombia,2014,party_act_female4,3,23,amb_combo,306,2.5
Colombia,2014,party_act_female4,4,2,amb_combo,306,2.5
Colombia,2014,party_worg_act_female4,1,589,amb_combo,306,2.5
Colombia,2014,party_worg_act_female4,2,131,amb_combo,306,2.5
Colombia,2014,party_worg_act_female4,3,23,amb_combo,306,2.5
Colombia,2014,party_worg_act_female4,4,2,amb_combo,306,2.5
Colombia,2014,womens_org_act_female4,1,651,amb_combo,306,2.5
Colombia,2014,womens_org_act_female4,2,31,amb_combo,306,2.5
Colombia,2014,womens_org_act_female4,3,36,amb_combo,306,2.5
Colombia,2014,womens_org_act_female4,4,26,amb_combo,306,2.5
Colombia,2015,party_act_female2,1,491.80442373442963,lb2015,306,1.5
Colombia,2015,party_act_female2,2,136.5402866982425,lb2015,306,1.5
Colombia,2015,party_act_female4a,1,491.80442373442963,lb2015,306,2.5
Colombia,2015,party_act_female4a,2,82.9806471420269,lb2015,306,2.5
Colombia,2015,party_act_female4a,3,38.68789381283969,lb2015,306,2.5
Colombia,2015,party_act_female4a,4,14.871745743375925,lb2015,306,2.5
Colombia,2016,party_act_female2,1,623,amb_colombia2016,306,1.5
Colombia,2016,party_act_female2,2,149,amb_colombia2016,306,1.5
Colombia,2016,party_act_female4,1,623,amb_colombia2016,306,2.5
Colombia,2016,party_act_female4,2,132,amb_colombia2016,306,2.5
Colombia,2016,party_act_female4,3,15,amb_colombia2016,306,2.5
Colombia,2016,party_act_female4,4,2,amb_colombia2016,306,2.5
Colombia,2016,party_worg_act_female4,1,623,amb_colombia2016,306,2.5
Colombia,2016,party_worg_act_female4,2,132,amb_colombia2016,306,2.5
Colombia,2016,party_worg_act_female4,3,15,amb_colombia2016,306,2.5
Colombia,2016,party_worg_act_female4,4,2,amb_colombia2016,306,2.5
Colombia,2016,womens_org_act_female4,1,651,amb_colombia2016,306,2.5
Colombia,2016,womens_org_act_female4,2,43,amb_colombia2016,306,2.5
Colombia,2016,womens_org_act_female4,3,53,amb_colombia2016,306,2.5
Colombia,2016,womens_org_act_female4,4,29,amb_colombia2016,306,2.5
Colombia,2018,party_act_female2,1,657,amb_combo,306,1.5
Colombia,2018,party_act_female2,2,164,amb_combo,306,1.5
Colombia,2018,party_act_female4,1,657,amb_combo,306,2.5
Colombia,2018,party_act_female4,2,140,amb_combo,306,2.5
Colombia,2018,party_act_female4,3,14,amb_combo,306,2.5
Colombia,2018,party_act_female4,4,10,amb_combo,306,2.5
Colombia,2018,party_female2,1,555,wvs_combo,306,1.5
Colombia,2018,party_female2,2,205,wvs_combo,306,1.5
Colombia,2018,party_worg2,1,555,wvs_combo,306,1.5
Colombia,2018,party_worg2,2,205,wvs_combo,306,1.5
Colombia,2018,party_worg_act_female4,1,657,amb_combo,306,2.5
Colombia,2018,party_worg_act_female4,2,140,amb_combo,306,2.5
Colombia,2018,party_worg_act_female4,3,14,amb_combo,306,2.5
Colombia,2018,party_worg_act_female4,4,10,amb_combo,306,2.5
Colombia,2018,prof_female2,1,522,wvs_combo,306,1.5
Colombia,2018,prof_female2,2,238,wvs_combo,306,1.5
Colombia,2018,prof_worg2,1,522,wvs_combo,306,1.5
Colombia,2018,prof_worg2,2,238,wvs_combo,306,1.5
Colombia,2018,union_female2,1,552,wvs_combo,306,1.5
Colombia,2018,union_female2,2,208,wvs_combo,306,1.5
Colombia,2018,union_worg2,1,552,wvs_combo,306,1.5
Colombia,2018,union_worg2,2,208,wvs_combo,306,1.5
Colombia,2018,womens_org2,1,489,wvs_combo,306,1.5
Colombia,2018,womens_org2,2,271,wvs_combo,306,1.5
Colombia,2020,party_act_female2,1,543.1604225904091,lb2020,306,1.5
Colombia,2020,party_act_female2,2,69.05200663737106,lb2020,306,1.5
Colombia,2020,party_act_female4a,1,543.1604225904091,lb2020,306,2.5
Colombia,2020,party_act_female4a,2,51.51133606277152,lb2020,306,2.5
Colombia,2020,party_act_female4a,3,13.047937495309647,lb2020,306,2.5
Colombia,2020,party_act_female4a,4,4.492733079289901,lb2020,306,2.5
Chile,1990,party_act_female2,1,775,wvs_combo,302,1.5
Chile,1990,party_act_female2,2,11,wvs_combo,302,1.5
Chile,1990,party_female2,1,760,wvs_combo,302,1.5
Chile,1990,party_female2,2,26,wvs_combo,302,1.5
Chile,1990,party_worg2,1,760,wvs_combo,302,1.5
Chile,1990,party_worg2,2,26,wvs_combo,302,1.5
Chile,1990,prof_act_female2,1,780,wvs_combo,302,1.5
Chile,1990,prof_act_female2,2,6,wvs_combo,302,1.5
Chile,1990,prof_female2,1,764,wvs_combo,302,1.5
Chile,1990,prof_female2,2,22,wvs_combo,302,1.5
Chile,1990,prof_worg2,1,764,wvs_combo,302,1.5
Chile,1990,prof_worg2,2,22,wvs_combo,302,1.5
Chile,1990,union_act_female2,1,780,wvs_combo,302,1.5
Chile,1990,union_act_female2,2,6,wvs_combo,302,1.5
Chile,1990,union_female2,1,767,wvs_combo,302,1.5
Chile,1990,union_female2,2,19,wvs_combo,302,1.5
Chile,1990,union_worg2,1,767,wvs_combo,302,1.5
Chile,1990,union_worg2,2,19,wvs_combo,302,1.5
Chile,1990,womens_org2,1,757,wvs_combo,302,1.5
Chile,1990,womens_org2,2,29,wvs_combo,302,1.5
Chile,1990,womens_org_act_female2,1,770,wvs_combo,302,1.5
Chile,1990,womens_org_act_female2,2,16,wvs_combo,302,1.5
Chile,1995,union_female2,1,581.8832392989518,lb1995,302,1.5
Chile,1995,union_female2,2,17.33799150303394,lb1995,302,1.5
Chile,1996,party_act_female2,1,637.1066666553331,lb1996,302,1.5
Chile,1996,party_act_female2,2,8.42666662133333,lb1996,302,1.5
Chile,1996,union_act_female2,1,641.3199999660001,lb1996,302,1.5
Chile,1996,union_act_female2,2,4.213333310666665,lb1996,302,1.5
Chile,1998,party_act_female2,1,633.2799998639999,lb1998,302,1.5
Chile,1998,party_act_female2,2,11.360000068000002,lb1998,302,1.5
Chile,1998,prof_act_female2,1,618.1333331066666,lb1998,302,1.5
Chile,1998,prof_act_female2,2,26.506666825333337,lb1998,302,1.5
Chile,1998,union_act_female2,1,636.8533332426665,lb1998,302,1.5
Chile,1998,union_act_female2,2,7.786666689333334,lb1998,302,1.5
Chile,1998,union_female2,1,762.4356519791729,issp1998,302,1.5
Chile,1998,union_female2,2,17.01392528815243,issp1998,302,1.5
Chile,2000,party_act_female2,1,1235.748758984323,"lb2000, wvs_combo",302,1.5
Chile,2000,party_act_female2,2,14.051213460659163,"lb2000, wvs_combo",302,1.5
Chile,2000,party_female2,1,626.6000050000002,wvs_combo,302,1.5
Chile,2000,party_female2,2,8.253331000000001,wvs_combo,302,1.5
Chile,2000,party_worg2,1,626.6000050000002,wvs_combo,302,1.5
Chile,2000,party_worg2,2,8.253331000000001,wvs_combo,302,1.5
Chile,2000,prof_act_female2,1,1215.0056258780735,"lb2000, wvs_combo",302,1.5
Chile,2000,prof_act_female2,2,34.7943465669088,"lb2000, wvs_combo",302,1.5
Chile,2000,prof_female2,1,618.173337,wvs_combo,302,1.5
Chile,2000,prof_female2,2,16.679999000000002,wvs_combo,302,1.5
Chile,2000,prof_worg2,1,618.173337,wvs_combo,302,1.5
Chile,2000,prof_worg2,2,16.679999000000002,wvs_combo,302,1.5
Chile,2000,union_act_female2,1,1240.0703226935914,"lb2000, wvs_combo",302,1.5
Chile,2000,union_act_female2,2,9.729649751390786,"lb2000, wvs_combo",302,1.5
Chile,2000,union_female2,1,2122.6583198109433,"issp1999, issp2000, wvs_combo",302,1.5
Chile,2000,union_female2,2,50.539501448195466,"issp1999, issp2000, wvs_combo",302,1.5
Chile,2000,union_worg2,1,629.06667,wvs_combo,302,1.5
Chile,2000,union_worg2,2,5.786666000000001,wvs_combo,302,1.5
Chile,2000,womens_org2,1,572.5200110000001,wvs_combo,302,1.5
Chile,2000,womens_org2,2,62.33332500000001,wvs_combo,302,1.5
Chile,2000,womens_org_act_female2,1,582.306677,wvs_combo,302,1.5
Chile,2000,womens_org_act_female2,2,52.54665900000001,wvs_combo,302,1.5
Chile,2002,party_act_female2,1,708.2812815618421,issp2001,302,1.5
Chile,2002,party_act_female2,2,19.628463490962535,issp2001,302,1.5
Chile,2002,party_female2,1,702.9481213433098,issp2001,302,1.5
Chile,2002,party_female2,2,24.961623709494646,issp2001,302,1.5
Chile,2002,union_female2,1,1419.343068752401,"issp2001, issp2002",302,1.5
Chile,2002,union_female2,2,85.16907973282312,"issp2001, issp2002",302,1.5
Chile,2002,unionpro_act_female2,1,681.2858696956904,issp2001,302,1.5
Chile,2002,unionpro_act_female2,2,50.03802377984073,issp2001,302,1.5
Chile,2002,unionpro_female2,1,661.3638559204362,issp2001,302,1.5
Chile,2002,unionpro_female2,2,69.96003755509486,issp2001,302,1.5
Chile,2003,union_female2,1,1302.9247283934114,"issp2003, lb2003",302,1.5
Chile,2003,union_female2,2,25.486794233221175,"issp2003, lb2003",302,1.5
Chile,2004,party_act_female2,1,587.1269399294799,lb2004,302,1.5
Chile,2004,party_act_female2,2,36.65662964474201,lb2004,302,1.5
Chile,2005,act_female4,1,473.39347566622797,lb2005,302,2.5
Chile,2005,act_female4,2,60.97681675658008,lb2005,302,2.5
Chile,2005,act_female4,3,67.9834932507391,lb2005,302,2.5
Chile,2005,act_female4,4,10.282524508905887,lb2005,302,2.5
Chile,2005,party_act_female2,1,1888.883073382659,"issp2004, lb2005, lb2005",302,1.5
Chile,2005,party_act_female2,2,44.081954531699765,"issp2004, lb2005, lb2005",302,1.5
Chile,2005,party_act_female4a,1,576.0386217142745,lb2005,302,2.5
Chile,2005,party_act_female4a,2,31.275429943991742,lb2005,302,2.5
Chile,2005,party_act_female4a,3,3.606062039698321,lb2005,302,2.5
Chile,2005,party_act_female4a,4,1.9374108990433374,lb2005,302,2.5
Chile,2005,party_female2,1,1303.8672184139946,"issp2004, lb2005",302,1.5
Chile,2005,party_female2,2,19.800745992148403,"issp2004, lb2005",302,1.5
Chile,2005,prof_act_female2,1,558.2084873383893,lb2005,302,1.5
Chile,2005,prof_act_female2,2,4.368770021329718,lb2005,302,1.5
Chile,2005,prof_female2,1,557.0297592000899,lb2005,302,1.5
Chile,2005,prof_female2,2,9.107959248421624,lb2005,302,1.5
Chile,2005,union_act_female2,1,560.2091687171343,lb2005,302,1.5
Chile,2005,union_act_female2,2,2.368088642584849,lb2005,302,1.5
Chile,2005,union_female2,1,1295.6622937895095,"issp2004, lb2005",302,1.5
Chile,2005,union_female2,2,39.59814048463525,"issp2004, lb2005",302,1.5
Chile,2005,unionpro_act_female2,1,733.2512505520049,issp2004,302,1.5
Chile,2005,unionpro_act_female2,2,22.810940705541018,issp2004,302,1.5
Chile,2005,unionpro_female2,1,725.9409285756215,issp2004,302,1.5
Chile,2005,unionpro_female2,2,30.12126268192437,issp2004,302,1.5
Chile,2006,party_act_female2,1,813,amb_combo,302,1.5
Chile,2006,party_act_female2,2,21,amb_combo,302,1.5
Chile,2006,party_act_female4,1,813,amb_combo,302,2.5
Chile,2006,party_act_female4,2,14,amb_combo,302,2.5
Chile,2006,party_act_female4,3,6,amb_combo,302,2.5
Chile,2006,party_act_female4,4,1,amb_combo,302,2.5
Chile,2006,party_worg_act_female4,1,813,amb_combo,302,2.5
Chile,2006,party_worg_act_female4,2,14,amb_combo,302,2.5
Chile,2006,party_worg_act_female4,3,6,amb_combo,302,2.5
Chile,2006,party_worg_act_female4,4,1,amb_combo,302,2.5
Chile,2006,prof_act_female2,1,783,amb_combo,302,1.5
Chile,2006,prof_act_female2,2,51,amb_combo,302,1.5
Chile,2006,prof_act_female4,1,783,amb_combo,302,2.5
Chile,2006,prof_act_female4,2,16,amb_combo,302,2.5
Chile,2006,prof_act_female4,3,22,amb_combo,302,2.5
Chile,2006,prof_act_female4,4,13,amb_combo,302,2.5
Chile,2006,prof_worg_act_female4,1,783,amb_combo,302,2.5
Chile,2006,prof_worg_act_female4,2,16,amb_combo,302,2.5
Chile,2006,prof_worg_act_female4,3,22,amb_combo,302,2.5
Chile,2006,prof_worg_act_female4,4,13,amb_combo,302,2.5
Chile,2006,union_act_female2,1,809,amb_combo,302,1.5
Chile,2006,union_act_female2,2,25,amb_combo,302,1.5
Chile,2006,union_act_female4,1,809,amb_combo,302,2.5
Chile,2006,union_act_female4,2,10,amb_combo,302,2.5
Chile,2006,union_act_female4,3,12,amb_combo,302,2.5
Chile,2006,union_act_female4,4,3,amb_combo,302,2.5
Chile,2006,union_female2,1,723.2980418305567,issp2006,302,1.5
Chile,2006,union_female2,2,45.78801446513079,issp2006,302,1.5
Chile,2006,union_worg_act_female4,1,809,amb_combo,302,2.5
Chile,2006,union_worg_act_female4,2,10,amb_combo,302,2.5
Chile,2006,union_worg_act_female4,3,12,amb_combo,302,2.5
Chile,2006,union_worg_act_female4,4,3,amb_combo,302,2.5
Chile,2007,party_act_female2,1,597.2676065644886,lb2007,302,1.5
Chile,2007,party_act_female2,2,11.679043030048664,lb2007,302,1.5
Chile,2007,party_female2,1,581.1137403234213,lb2007,302,1.5
Chile,2007,party_female2,2,27.83290927111597,lb2007,302,1.5
Chile,2007,union_female2,1,737.3582817032798,issp2007,302,1.5
Chile,2007,union_female2,2,31.338416959544794,issp2007,302,1.5
Chile,2007,unionpro_act_female2,1,598.5274785944939,lb2007,302,1.5
Chile,2007,unionpro_act_female2,2,12.034251000050144,lb2007,302,1.5
Chile,2007,unionpro_female2,1,583.1814506874299,lb2007,302,1.5
Chile,2007,unionpro_female2,2,27.380278907114086,lb2007,302,1.5
Chile,2008,party_act_female2,1,1481.5517901725248,"amb_combo, lb2008",302,1.5
